instrument_token,tradingsymbol,lot_size
131222276,ZODJRDMKJ,1
131222788,SITAENT,1
131223300,PULSRIN,1
131224324,MANBRO,1
131224836,KEYFINSERV,1
131225348,ADANIENT,1
131225604,ASTALLTD,1
131226628,HARIAEXPO,1
131227652,BHANDARI,1
131230212,RLF,1
131231748,REGENTRP,1
131232260,ORBTEXP,1
131234308,SAVERA,1
131329284,CHROME,1
131331076,ZJEETMAC,1
131333892,NAVA,1
131337988,ZHINUDYP,1
131339012,REMIEDEL,1
131343108,GSAUTO,1
131344132,TRANSFRE,1
131352836,SBCL,1
131355652,GANDHITUBE,1
131357956,AMFORG,1
131358468,ONIXSOLAR,1
131358980,ORICONENT,1
131366148,ACROW,1
131372292,STLSTRINF,1
131386372,PENIND,1
131392004,JYOTISTRUC,1
131392516,JAYUSH,1
131395076,SSWL,1
131396868,MANINDS,1
131403524,IMEC,1
131405572,MDRNSTL,1
131406596,SYNTHFO,1
131407108,GOLKONDA,1
131414276,GUJTLRM,1
131415812,GFSTEELS,1
131417348,AJMERA,1
131418372,COCHINM,1
131420420,ISWL,1
131422468,KVFORGE,1
131424004,CARBORUNIV,1
131424516,MMTC,1
131429636,VALLABHSQ,1
131430660,ASHIS,1
131431172,PMTELELIN,1
131435012,SMFIL,1
131436036,BLOIN,1
131438084,MAITRI,1
131439620,SHAHALLOYS,1
131443716,ELANGO,1
131444740,KANSHST,1
131445764,MAHALXSE,1
131448836,SIMPLEXCAS,1
131452932,SSWRL,1
131454980,SIZEMASTER,1
131455492,SOUTHMG,1
131456516,BAROEXT,1
131457796,GUJCONT,100
131458308,KALYANIFRG,1
131458820,PANCHMAHQ,1
131459332,ADITYA,1
131459844,SRIND,1
131460356,STEELCAS,1
131460868,PITTIENG,1
131463172,GLITTEKG,1
131464196,PRADPME,1
131465220,GNRL,1
131466244,TNSTLTU,100
131467268,MSCTC,1
131468292,SHRDAIS,1
131469828,MAHASTEEL,1
131472900,NOVIS,1
131475204,STERPOW,1
131476228,FFPL,1
131481348,HINDCOPPER,1
131489028,TULSYAN,1
131492356,AXELPOLY,1
131502852,NLCINDIA,1
131503876,SPECTRA,1
131505412,KAJARIR,1
131506948,SOLIDSTON,1
131509508,SHILGRAVQ,1
131510532,WHITEORG,1
131512580,MFSINTRCRP,1
131514628,AROGRANITE,1
131586564,RUDRAECO,1
131591172,RAJKSYN,1
131591684,DEEPAKSP,1
131593220,LOYALTEX,1
131595012,HIMATSEIDE,1
131595524,BSL,1
131599364,MARKOBENZ,1
131606276,PBMPOLY,1
131612932,ADINATH,1
131616772,KONARKSY,1
131619332,SURYALA,1
131619844,SURYVANSP,1
131620356,TTL,1
131620868,UNIWORTH,1
131625476,WELSPUNLIV,1
131626244,INDIANACRY,1
131626756,GANECOS,1
131627780,CEETAIN,1
131628804,VARDMNPOLY,1
131629316,RISHYRN,100
131630852,BLACKROSE,1
131634436,STCORP,1
131640580,KLIFESTYL,1
131641092,RAMGOPOLY,1
131643908,SANGAMIND,1
131644420,TTLEL,1
131644932,MKVENTURES,1
131645444,KUSHIND,1
131647492,SRECR,100
131650564,SURBHIN,1
131651588,SEASONST,1
131652100,ZENIFIB,1
131653636,BHILSPIN,1
131654148,AARVEEDEN,1
131655684,SANTETX,1
131657220,ASHIMASYN,1
131660804,PIONEEREMB,1
131661316,VIPPYSP,1
131663876,JAIHINDS,1
131664900,RAGHUSYN,1
131665412,JATTAINDUS,100
131666436,KAMADGIRI,1
131666948,OMNITEX,1
131667460,PATSPINLTD,1
131668484,ONEGLOBAL,1
131668996,NEOINFRA,1
131670020,GENESIS,1
131673092,WINSOME,1
131674628,PREMIERPOL,1
131675652,EVERFIN,1
131676164,KRRAIL,1
131680772,YARNSYN,1
131682820,GUJCOTEX,1
131686404,GARWSYN,1
131686916,ECOHOTELS,1
131689476,SARUPINDUS,1
131691012,MANORG,1
131693572,HINDADH,1
131696644,BPAGRI,1
131697156,SRIKPRIND,1
131698180,LSIND,1
131698692,JYOTIRES,1
131699204,MHLXMIRU,1
131700228,SOUTLAT,1
131701764,OSWAYRN,1
131704324,WINSOMTX,1
131842052,MODINSU,1
131844612,REGENCERAM,1
131847684,ASAHIINDIA,1
131849476,MURUDCERA,1
131851012,SAINTGOBAIN,1
131854084,ANANTRAJ,1
131855108,MADHUDIN,1
131861764,RESTILE,1
131863812,MADHAV,1
131872516,RAMASIGNS,1
131877124,HINDNATGLS,1
131877636,HALDYNGL,1
132096772,DUROPLY,1
132100100,SHREYANIND,1
132101124,AGIOPAPER,1
132101636,STARPAPER,1
132103684,PAKKA,1
132104196,TAHMARENT,1
132105732,SOMAPPR,1
132111876,NATPLY,1
132112388,ARROWGREEN,1
132114436,VISHNU,1
132115972,JUMBO,1
132116996,NRAIL,1
132119556,3PLAND,1
132120580,SANPA,1
132121092,VENTURA,1
132123140,SHKARTP,1
132123652,STHINPA,1
132124164,FAMILYCARE,1
132355844,VINDHYATEL,1
132360964,RIR,1
132362500,ADORWELD,1
132363268,IDM,1
132367108,SALZERELEC,1
132368132,JETKINGQ,1
132376580,APLAB,1
132382468,PCS,1
132389380,USHAMART,1
132394500,SPELS,1
132395012,SUBROS,1
132395524,EDVENSWA,1
132396036,PERVASIVE,100
132396548,HONAUT,1
132403460,SWITCHTE,1
132404740,LUMAXIND,1
132406788,DIGISPICE,1
132410884,PAEL,1
132412420,CALCOM,1
132412932,DYNAVSN,1
132414980,BCCFUBA,1
132418052,PRECISIO,1
132419588,FINELINE,1
132421380,HBLPOWER,1
132421892,S&SPOWER,1
132425732,GUJARATPOLY,1
132428804,GIPCL,1
132433924,MAGNUS,1
132436484,CMICABLES,1
132437508,MOTHERSON,1
132440068,MINDTECK,1
132442628,HAVELLS,1
132443140,ACIIN,1
132444164,SBECSYS,1
132446724,INCAP,1
132447236,GUJINTRX,1
132449284,IGARASHI,1
132450564,SYMPHONY,1
132452612,VINTRON,1
132453636,PANELEC,1
132454148,VXLINSTR,1
132457220,SHYAMTEL,1
132458244,LEENEE,1
132458756,PATELSAI,1
132459780,BUTTERFLY,1
132460292,INTEGSW,1
132461828,ATHENAGLO,1
132462340,NARMP,1
132463876,DUTRON,1
132466436,RSSOFTWARE,1
132466948,MAGNAELQ,1
132471556,MARSONS,1
132474116,ELNET,1
132478468,ACCEL,1
132479492,WEBELSOLAR,1
132480004,ROTO,1
132481540,TTKPRESTIG,1
132483588,DHINDIA,1
132485636,RAJRATAN,1
132487684,SURANAT&P,1
132489220,ONWARDTEC,1
132491268,CENTUM,1
132491780,ALFATRAN,1
132493828,NHCFOODS,1
132494340,PVP,1
132495876,TRIGYN,1
132496388,GRCABLE,1
132497668,KEI,1
132610820,KEERTHI,1
132612356,BHEEMACEM,1
132627204,SURAJ,1
132631300,APCL,1
132864772,MODINATUR,1
132867588,PRSNTIN,1
132871940,SHAHFOOD,1
132880388,ZKHANDEN,1
132887300,TASTYBITE,1
132888836,RITESHIN,1
132890884,AVTNPL,1
132896260,HNDFDS,1
132898820,NAHARINDUS,1
132902916,VADILENT,1
132903940,VADILALIND,1
132908548,ASHAI,1
132910852,ADFFOODS,1
132912900,RGRL,1
132918788,WILLIMFI,1
132919300,AJANTSOY,1
132921348,WILLAMAGOR,1
132922884,KISAAN,1
132923908,SIEL,1
132924932,SPTRSHI,1
132925956,SRDAPRT,1
132930564,SANWARIA,1
132931076,PRIMAGR,1
132935428,MADHURIND,1
132936964,TARAI,1
132937476,MODAIRY,1
132939524,BAMBINO,1
132940548,PRIMIND,1
132942596,VIKASWSP,1
132948740,VSFPROJ,1
132954372,BANSTEA,100
132955908,POONADAL,1
132957956,TRANSFD,1
132962052,ANIKINDS,1
132965636,SHINDL,1
132969732,DATIWARE,100
132970244,KMGMILK,100
132971780,KSE,1
132976388,PIONAGR,1
132980484,NARBADA,1
132980996,VIRATCRA,1
132982532,IBINFO,1
132984580,AMBARPIL,1
132985604,CHORDIA,1
132986116,CIANAGRO,1
132986628,OMEAG,1
132987652,TAIIND,1
132990468,NKIND,1
132992004,BKV,1
132993540,NCCBLUE,100
132999172,NORBTEAEXP,1
133000196,ASIANTNE,1
133005316,HERITGFOOD,1
133008900,SIMRAN,1
133010948,HINDUST,1
133017604,CCL,1
133018116,KELLTONTEC,1
133018628,SURFI,1
133019140,INTEGFD,1
133020676,MAHAANF,1
133122052,RICOAUTO,1
133125380,OMAXAUTO,1
133131012,MUNJALSHOW,1
133133060,JAMNAAUTO,1
133134340,TVSHLTD,1
133134596,JTEKTINDIA,1
133135108,MUNJALAU,1
133136900,JAYBARMARU,1
133138692,RACLGEAR,1
133139204,SAMKRG,1
133140740,ECSTSTL,100
133142020,SICALLOG,1
133148420,RATNAMANI,1
133148932,VESUVIUS,1
133150468,ASAL,1
133150980,ARCEEIN,1
133151492,ABCINDQ,1
133152516,BALTE,1
133153540,COARO,100
133156100,SIBARAUT,1
133158660,TRANSWORLD,1
133159684,STARLOG,1
133376772,SHVSUIT,100
133377284,TITANIN,1
133379588,EUROTEXIND,1
133380100,ICIL,1
133380612,MARALOVER,1
133384708,SOMATEX,1
133385220,SOURCEIND,1
133388292,ADVLIFE,1
133389828,KAKTEX,1
133391876,OCTAVE,1
133392388,TRIDENT,1
133393412,HISARSP,100
133393924,ALOKINDS,1
133396484,PASARI,1
133400836,AMARJOTHI,1
133402884,OLYMPTX,1
133403908,NAGREEKEXP,1
133404932,SUDTIND-B,1
133409540,SBFL,1
133410052,GEMSPIN,100
133411076,EUREKAI,1
133412100,ADITYASP,1
133414148,PRIMEURB,1
133414660,DHANFAB,1
133417220,SLSTLQ,1
133417732,ZODIACLOTH,1
133421060,GANGOTRI,1
133421572,SRMCL,1
133422084,SUPERSPIN,1
133424132,UNITEDTE,1
133425668,SILINV,1
133427204,SURYALAXMI,1
133428740,SAMTEX,1
133429764,CITYMAN,1
133431300,DHANROTO,1
133432324,DAMODARIND,1
133432836,SANBLUE,1
133433860,UNIROYAL,1
133434372,TATIAGLOB,1
133435396,SUNILTX,100
133435908,SRINACHA,1
133436932,BGDL,1
133437444,SAMBANDAM,1
133437956,KANDAGIRI,1
133438468,MKPMOB,1
133438980,PARASPETRO,1
133439492,KITEX,1
133632260,CRANEX,1
133633028,BATLIBOI,1
133633284,AUSTENG,1
133635588,UNIDT,1
133636356,FLUIDOM,1
133638916,EMAINDIA,1
133639428,WINDMACHIN,1
133640708,SHANTIGEAR,1
133641220,MIVENMACH,1
133648388,HONDAPOWER,1
133650692,HITECHGEAR,1
133650948,ELGIEQUIP,1
133655300,UVDRHOR,1
133657860,KLBRENG-B,1
133658884,BIRLAPREC,1
133659652,YUKEN,1
133660932,TIMKEN,1
133663236,VOITHPAPR,1
133666308,ARTSONEN,1
133670916,SOLIMAC,1
133673732,DIACABS,1
133674244,INDSILHYD,1
133675780,TMTIND-B1,1
133678852,ITL,1
133681924,FRONTSP,1
133684484,PRAJIND,1
133684996,RASANDIK,1
133685508,YOGISUNG,1
133687044,HLEGLAS,1
133687556,GUJAPOLLO,1
133690628,TANAA,1
133691140,CONART,1
133692164,MINALIND,1
133692676,SHIVAGR,1
133693700,MMFL,1
133694724,IYKOTHITE,1
133695748,MAYURUNIQ,1
133696260,CENLUB,1
133697796,RAJOOENG,1
133698820,DOLPHIN,1
133700356,VJLAXMIE,1
133701892,AHMDSTE,1
133702404,GVTD,1
133703940,RAMRAT,1
133704964,JAYNECOIND,1
133705476,KPIL,1
133705988,NMSRESRC,1
133706756,CANDOUR,1
133707268,TIGLOB,1
133707524,CONTROLPR,1
133798404,BEMHY,1
133889796,ANSALBU,1
133890820,WEIZMANIND,1
133892868,BNRSEC,1
133893380,RISHITECH,1
133893892,SINCLAIR,1
133894404,SAFARI,1
133895940,ADSDIAG,100
133901828,ZBINTXPP,1
133903876,JJFINCOR,1
133913604,COSMOFE,1
133914884,CROPSTER,1
133916932,FUTURSEC,1
133917700,SANCTRN,1
133918724,ADORMUL,1
133920516,EIHAHOTELS,1
133924868,MEDICAPQ,1
133926660,OTCO,1
133928964,MORGANITE,1
133935620,BAPACK,1
133940228,ABAN,1
133940996,KOKUYOCMLN,1
133944836,SRMENERGY,1
133946628,BHARATSE,1
133947396,CONTPTR,1
133949956,NBFOOT,100
133951492,MACPLASQ,1
133954564,PEARLPOLY,1
133954820,VENKEYS,1
133956868,ADVANIHOTR,1
133958916,GVFILM,1
133960452,SUPERHOUSE,1
133961988,RAMAVISION,1
133965060,TCPLPACK,1
133967108,SHRIGANG,1
133968644,PURITY,100
133969668,BALMLAWRIE,1
133970692,KOVAI,1
133972228,ELDEHSG,1
133975812,MICROSE,1
133977860,STDSHOE,100
133981956,DCMSHRIRAM,1
133982468,DCMSRIND,1
133982980,MAWANASUG,1
133983492,MINID,1
133986308,MAHAPEXLTD,1
133986564,NILKAMAL,1
133987076,TRITON,1
133988100,NAHARPOLY,1
133989124,3MINDIA,1
133989892,JCHAC,1
133991684,JMFINANCIL,1
133993220,ADCINDIA,1
133995268,TNTELE,1
133996804,SUNRAJDI,1
134001924,RIIL,1
134004996,LINDEINDIA,1
134007044,INDBNK,1
134007556,JAIMATAG,1
134009604,LOTUSCHO,1
134011652,PACIFICI,1
134013188,CMMHOSP,1
134020868,UNIOFFICE,1
134025476,APMIN,1
134025988,PRECWIRE,1
134028804,KRYPTONQ,1
134030852,SWISSMLTRY,1
134032900,MARBU,1
134034948,FEL,1
134038020,INDTONER,1
134040068,KUNSTOFF,1
134041092,SCI,1
134043140,SIKA,1
134044164,ITI,1
134046212,DREDGECORP,1
134046724,PHRMASI,1
134048772,PODDARHOUS,1
134049284,NFL,1
134051332,IPRINGLTD,1
134052356,PIIND,1
134053892,PLASTIBLEN,1
134054404,YASHINNO,1
134054916,KKPLASTICK,1
134056964,WATERBASE,1
134060036,FLEXFO,1
134061060,GOLKUNDIA,1
134065668,APCOTEXIND,1
134066180,FORTISMLR,1
134068228,MASTEK,1
134069252,EIMCOELECO,1
134069764,SAYAJIHOTL,1
134070276,JMGCORP,100
134071300,ASHIANA,1
134072836,SVAMSOF,1
134075396,ECOBOAR,1
134076420,DVL,1
134080516,TIHIL,1
134081028,MAHEPC,1
134088196,MITSHI,1
134090244,SHUKJEW,100
134090756,MAZDA,1
134091780,VHLTD,1
134099460,SOVERDIA,1
134099972,MENONBE,1
134100996,MUKATPIP,1
134102020,GUJRAFFIA,1
134102532,SIMPLEXINF,1
134103044,INNOVTEC,1
134103556,SUPTANERY,1
134104068,CONSTRONIC,1
134105604,AXTEL,1
134108676,PIFL,1
134111748,EASTINDIA,1
134115332,VRWODAR,100
134117380,APIL,1
134144004,POONAWALLA,1
134147332,HINFLUR,1
134148868,KINGFA,1
134151940,PATIDAR,1
134153476,RAMAPHO,1
134153732,VENLONENT,1
134155780,PETPLST,1
134157060,POLYPLEX,1
134158084,PANIDPR,100
134163204,ALBERTDAVD,1
134164484,HARLETH,1
134167300,CARYSIL,1
134171908,KABRAEXTRU,1
134177028,VINYLINDIA,1
134178820,PCCOSMA,1
134183940,TCMLMTD,1
134185988,IOLCP,1
134188548,KESARPE,1
134195204,VINATIORGA,1
134195716,LACTOSE,1
134196228,TEEAI,1
134197252,AARTIIND,1
134197764,PNTKYOR,1
134198276,WANBURY,1
134199812,RESONANCE,1
134201860,GAEL,1
134202884,RCF,1
134204932,GUJINJEC,1
134215684,KOPRAN,1
134217732,AIMCOPEST,1
134224388,GUJTERC,1
134226436,KABRADG,1
134226948,SEYAIND,1
134228484,JAYAGROGN,1
134228996,BCLIND,1
134230020,SHHARICH,1
134231556,INDOBORAX,1
134233092,AARTIDRUGS,1
134238724,BODALCHEM,1
134239236,ORCHPHARMA,1
134244868,VIMTALABS,1
134245380,BIOFILCHEM,1
134246404,ISHITADR,1
134247428,MARKSANS,1
134248452,UNIVSTAR,1
134249476,AAREYDRUGS,1
134249988,NORRIS,1
134255108,ASINPET,1
134256644,CAMEXLTD,1
134257668,EVEXIA,1
134261252,INDOEURO,1
134264324,SYNCOMF,1
134266884,RIDDHI,1
134268932,SVCIND,1
134270468,IPCALAB,1
134272004,KILITCH,1
134272516,RAAJMEDI,100
134273028,REVAORG,1
134273540,CORALAB,1
134275588,TULASEEBIOE,100
134276100,BACPHAR,1
134276612,KREBSBIO,1
134277124,KMCSHIL,1
134277636,LAFFANSQ,1
134280708,BHASKAGR,1
134282756,SUKHJITS,1
134283780,SATAGRI,100
134284292,SHARMEH,1
134286852,NEULANDLAB,1
134288388,GAYATRIBI,1
134289924,PODDARMENT,1
134290436,PHARMAID,1
134291460,VIVIDIND,1
134292484,PRIYALT,1
134292996,TIRUSTA,1
134295044,HEMORGANIC,1
134295556,JAYSYNTH,1
134296068,AEONXDIGI,1
134297092,AKSHARCHEM,1
134298116,BANDARAM,1
134298628,ADLINE,100
134299140,BERLDRG,1
134301188,INDXTRA,1
134303236,ISTRNETWK,1
134303748,GAGAN,1
134304772,PARKERAC,1
134305796,SHUKRAPHAR,1
134306308,ALUFLUOR,1
134306820,OXYGENTAPH,1
134307844,ARCHITORG,1
134308356,SIKOZY,1
134309892,INDOAMIN,1
134310916,INDSWFTLTD,1
134311428,NATCAPSUQ,1
134313220,WELCURE,1
134313732,BIBCL,1
134314756,SOTL,1
134315268,HESTERBIO,1
134316804,KABSON,1
134319876,BASANTGL,1
134323972,SANDUPHQ,1
134325508,NACLIND,1
134326020,VISTAPH,1
134327044,SUNPHARMA,1
134327556,TITANBIO,1
134329092,BIJHANS,1
134330116,SDL,1
134331140,JENBURPH,1
134332164,HIKAL,1
134333956,CAPLIPOINT,1
134334212,FISCHER,1
134335492,LINKPH,1
134336516,DECIPHER,1
134340612,EMMESSA,1
134342148,NGLFINE,1
134346244,EVERESTO,1
134349828,AUROPHARMA,1
134350852,PHYTO,1
134352900,NATCOPHARM,1
134353412,DYNAMIND,1
134353924,PANAMAPET,1
134354948,BALPHARMA,1
134355972,BDH,1
134656260,JAUSPOL,1
134658308,PROCAL,1
134662404,GLOBUSCON,1
134662916,CUBEXTUB,1
134667012,POLYCHMP,1
134674180,STELLANT,1
134674692,GALXBRG,1
134676740,SCAGRO,1
134680324,RALEGRA,1
134684932,UNRYLMA,1
134685444,KARANWO,1
134685956,SHERVANI,1
134688004,BNHOLDINGS,1
134690052,SUPERTEX,1
134691076,SHETR,1
134691588,TRABI,1
134692612,MPL,1
134696708,NIKHILAD,1
134697220,SPENTA,1
134699268,MULTIBASE,1
134700292,ANDREWYU,1
134701828,LUDLOWJUT,1
134703876,ASHRAM,1
134705412,ROYALCU,1
134705924,NOGMIND,1
134710020,SURJIND,1
134711556,HITECHCORP,1
134713604,BLOOM,1
134714116,FILATEX,1
134715140,STDSFAC,1
134716676,MORGAN,1
134717700,AMRAPLIN,1
134719236,PREMEXPLN,1
134720260,MIDEASTP,1
134723332,MOLDTECH,1
134724868,CRSTCHM,1
134732548,MPHASIS,1
134733060,MEDINOV,1
134736644,DIVSHKT,1
134739204,ORIENTLTD,1
134741764,SHREYASI,1
134744324,PANJON,1
134745348,NIRBHAYIND,100
134746884,DUROPACK,1
134749444,SWARNSAR,1
134749956,GANESHHOUC,1
134750980,NMDC,1
134751492,CINDHO,1
134753540,PATINTLOG,1
134757636,ALPHAGEO,1
134760196,HAMPTON,1
134760708,KKALPANAIND,1
134762244,OKPLA,1
134764292,KRITI,1
134766340,WELTI,1
134766852,ASMTEC,1
134767364,PERFEPA,1
134768388,AMBIT,1
134768900,VISIONCINE,1
134769412,AEIM,1
134769924,INDRANIB,1
134775812,EUROLED,1
134776580,WINSOMBR,1
134777092,ELEFLOR,1
134778116,SAENTER,1
134778628,SKYIND,1
134779140,PHOENXINTL,1
134780932,BHUDEVI,1
134781444,PRATIK,1
134781956,RISHIROOP,1
134782468,PROMACT,1
134784004,STRGRENWO,1
134785028,DOLPHMED,1
134785540,SYSTMTXC,1
134786052,SHAHISHIP,1
134788868,ALPINEHOU,1
134789380,SANGHIIND,1
134790404,WWALUM,1
134791684,IIRM,1
134792196,SFPIL,1
134795268,SCANPGEOM,1
134795780,CHOKSILA,1
134796804,CCHHL,1
134797828,SALGUTI,1
134801412,LONTE,1
134801924,MIDWEST,1
134802948,ENTRINT,1
134803460,TECHIN,1
134804996,TPLPLASTEH,1
134806020,WIMPLAST,1
134806532,PHOTOQUP,1
134808580,LIBERTSHOE,1
134810628,LIPPISYS,1
134811652,ELECTHERM,1
134812676,BLUEDART,1
134813188,EXPOGAS,1
134813700,NATPLAS,1
134815236,MFLINDIA,1
134816772,AJWAFUN,100
134819332,TEXELIN,1
134819844,RAYALEMA,1
134820356,MIRZAINT,1
134822404,TFCILTD,1
134823428,THAKDEV,1
134825476,ARENTERP,1
134826500,BIL,1
134827012,KAMATHOTEL,1
134828804,TIRTPLS,1
134829316,KEEPLEARN,1
134830852,UNIVAFOODS,1
134835972,ECOPLAST,1
134836484,ELEMARB,1
134837508,BITS,1
134838020,ADARSHPL,1
134839556,HPBL,1
134840580,NICCOPAR,1
134841092,NTCIND,1
134841604,SANDESH,1
134842116,GARNET,1
134842628,GOLDIAM,1
134843140,BRIGHTBR,1
134845188,SHAWGELTIN,1
134847236,PGFOILQ,1
134848260,GRATEXI,1
134849284,VELHO,1
134850820,HOWARHO,1
134853892,PRESSURS,1
134854404,VALIANT,1
134856452,DRAGARWQ,1
134859524,MHSGRMS,100
134860036,GREENPLY,1
134860548,UNQTYMI,1
134862596,SEAMECLTD,1
134864132,RAGHUNAT,1
134865156,CHEVIOT,1
134866180,DAICHI,1
134866692,RAJINFRA,1
134867716,SPICEISLIN,1
134868228,CONFIPET,1
134870788,SIPL,1
134871300,SHAKTIPR,1
134872836,ASHSI,1
134873348,BANARBEADS,1
134873860,AREXMIS,1
134874372,BI,1
134875908,ISFL,1
134876420,RISHILASE,1
134877444,JAINCO,1
134878468,KUMPFIN,1
134878980,INTECCAP,1
134879492,RAJGASES,1
134880516,SIDDHEGA,1
134881540,63MOONS,1
134882564,SARLAPOLY,1
134883076,INDOCRED,1
134884100,MKTCREAT,1
134886148,HFIL,1
134886660,SONALAD,1
134887684,PADMAIND,1
134891780,21STCENMGM,1
134894340,HRYNSHP,1
134895364,ARUNIS,1
134897924,TYROON,1
134898436,LAOPALA,1
134899460,STYLAMIND,1
134899972,VENUSREM,1
134901508,WOODSVILA,1
134902020,LASTMILE,1
134903044,GUJCRAFT,1
134903556,HEERAISP,1
134904580,DHOOTIN,1
134906116,CRIMSON,100
134907140,SHBAJRG,1
134907652,ASHOKRE,100
134908676,URJA,1
134912260,ASHAPURMIN,1
134913284,SHREEPAC,1
135680260,GUJALKALI,1
135681284,INDIACEM,1
135681796,JKTYRE,1
135682820,MANGCHEFER,1
135684356,SIL,1
135684868,JUBLPHARMA,1
135685892,THEINVEST,1
135686404,SAMYAKINT,1
135686916,AADIIND,1
135688964,SANTOSHF,1
135689476,SREEJAYA,1
135691012,ACKNIT,1
135691524,TITANSEC,1
135693572,REALECO,1
135694084,HRMNYCP,1
135694596,VIVANZA,1
135696132,YASHRAJC,1
135696644,LORDSHOTL,1
135697156,CSLFINANCE,1
135698692,SANGHVIMOV,1
135699204,SELAN,1
135699716,PURETROP,1
135700228,FAZE3Q,1
135703812,ACEEDU,1
135704324,PRADHIN,1
135707908,ANUPAM,1
135708420,RAJPACK,1
135709956,PRIVISCL,1
135710468,NATRAJPR,1
135712004,SAMRATPH,1
135712516,NPRFIN,1
135713028,NILE,1
135713540,UDAICEMENT,1
135714052,AMCOIND,1
135714564,OPTIEMUS,1
135715588,KREONFIN,1
135716100,GYANDEV,1
135717124,KISAN,1
135718660,VIJAYTX,1
135721220,GARODCH,100
135721732,KERALAYUR,1
135722756,MONGIPA,1
135723268,MOHITPPR,1
135723780,DAULAT,1
135724292,OSCARGLO,1
135724804,ODYSSEY,1
135725316,SPSINT,1
135725828,RSCINT,1
135727364,SURATRAML,1
135727876,ATHARVENT,1
135730436,FUNDVISER,1
135730948,THEMISMED,1
135731460,KALLAM,1
135732996,BRAWN,1
135734532,FORINTL,1
135735044,KINGSINFR,1
135735556,SWOJAS,1
135736068,NUTRICIRCLE,1
135739140,SUBSM,1
135739652,AUROLAB,1
135740164,KJMCFIN,1
135741188,SUVEN,1
135742724,ARYAMAN,1
135743748,BRIDGESE,1
135744260,RISAINTL,1
135744772,RAJTUBE,1
135745284,KAYPOWR,1
135746308,INTSTOIL,1
135747332,GLOBALCA,1
135747844,SAINIK,1
135748356,ARIGATO,1
135749380,RICHUNV,1
135751940,QUANTDIA,1
135753988,SPCAPIT,1
135754500,PAOS,1
135755524,SHRAJOI,1
135756548,KOTHARIPRO,1
135758084,PICCADIL,1
135758596,CLSEL,1
135759108,CHANDRAP,1
135760132,KIMIABL,1
135760644,HINDTIN,1
135761156,GODAVARI,1
135764740,PREMCO,1
135767300,MUKESHB,1
135767812,GENUSPOWER,1
135770884,ASIANENE,1
135771396,KBSINDIA,1
135772420,PRABHHANS,1
135772932,UGARSUGAR,1
135773444,ORIENTBELL,1
135773956,NRBBEARING,1
135774468,VAMSHIRU,1
135776516,NILAINFRA,1
135780612,DBSTOCKBRO,1
135782660,VINYOFL,1
135783684,JINDCAP,1
135784196,EPIC,1
135787268,SUMEDHA,1
135787780,KUWERIN,1
135789316,CHOKSI,1
135789828,ASHISHPO,1
135790852,SHIVAAGRO,1
135792388,SIDDHA,1
135793412,KIRANSY-B,1
135793924,SUMERUIND,1
135794948,RUNGTAIR,1
135796996,CINERAD,1
135797508,VALSONQ,1
135798020,SABOOSOD,1
135800068,GSLSEC,1
135801604,TINNARUBR,1
135802116,VIKRAMTH,1
135806724,STRATMONT,1
135807748,AKCAPIT,1
135812356,RELAXO,1
135813380,VIRAT,1
135814404,RRETAIL,1
135816452,TERAI,1
135817476,MANRAJH,1
135819524,COSCO,1
135820036,KENFIN,1
135820548,SHILPAMED,1
135822084,PARACABLES,1
135822596,NCLRESE,1
135824644,POPEES,1
135826180,EXPLICITFIN,1
135827716,LADDERUP,1
135828228,UYFINCORP,1
135828740,EKAMLEA,1
135829764,SWASTIKA,1
135830788,PRIMAPLA,1
135832324,TELECANOR,1
135833860,JAGSONFI,1
135836420,STURDY,1
135837444,GARGFUR,1
135837956,SAMPRE,1
135838980,AAIL,1
135840516,VIPULORG,1
135844612,ECORECO,1
135847684,GOODLUCK,1
135849732,GOYALASS,1
135850244,ZENITHHE,1
135851268,ACEENGITEC,1
135852804,YORKEXP,1
135853316,SUPREME,1
135854852,PITHP,100
135856388,LYKISLTD,1
135857924,PRIMEPRO,1
135858436,ZENLABS,1
135858948,RAJRILTD,1
135860484,FLORATX,1
135861508,GOWRALE,1
135862020,JAGANLAM,1
135862532,AJEL,1
135863044,ALPSINDUS,1
135865092,ASITCFIN,1
135867652,ENCODE,1
135868164,SUPERBAK,1
135869700,OVOBELE,1
135871236,CHALLANI,1
135873284,CORNE,1
135874308,STERTOOLS,1
135875844,AGARWAL,1
135877380,KLGCAP,1
135879428,DYNAMICP,1
135881476,INLANPR,1
135881988,CEEJAY,1
135883524,SUNCITYSY,1
135884036,SHGANEL,1
135884548,ANNAINFRA,1
135885572,BHAGERIA,1
135886084,OIVL,1
135887108,BNRUDY,1
135888132,KRBL,1
135890180,SSPDL,1
135891204,DAIKAFFI,1
135892228,CILSEC,1
135894788,CLIOINFO,1
135895812,CUPID,1
135896324,SUNSHIEL,1
135898372,HIPOLIN,1
135898884,GDLLEAS,1
135902980,CHEMBOND,1
135905028,CIFL,1
135905540,ABVL,1
135906052,SUCROSA,1
135909636,NGIND,1
135910148,ASIAPAK,1
135912196,SICAPIT,1
135912708,ERPSOFT,1
135914756,RRSECUR,100
135915268,REMSONSIND,1
135916804,RAMSONS,1
135917316,HARAFIN,100
135917828,EUROASIA,100
135918340,STANPACK,1
135921412,SABTNL,1
